,movie_name,year,num_characters,num_connections,num_connected_components,num_main_characters,max_degree_node_value,max_degree_node,network_strength,max_weight_edge_value,max_weight_edge_source,max_weight_edge_target
12629,Flight Crew,2016,6,10,1,4,5,Leonid Zinchenko,100,32,Alexey Gushchin,Leonid Zinchenko
12630,Bell' Antonio,1960,9,19,1,3,8,Antonio Magnano,255,68,Antonio Magnano,Barbara Puglisi
12631,In Bed with Santa,1999,11,31,1,5,10,Sara,539,115,Janne,Sara
12632,Holiday Inn,1942,10,30,1,5,9,Linda Mason,834,122,Jim Hardy,Linda Mason
12633,Coal Miner's Daughter,1980,18,54,1,2,15,Loretta & Mooney's child,420,29,Loretta & Mooney's child,Loretta Lynn
12634,Sket,2011,7,9,1,2,4,Kayla,46,8,Danielle,Hannah
12635,The Pink Panther,1963,9,20,1,6,7,Sir Charles Lytton,303,61,Sir Charles Lytton,George Lytton
12636,Guyver: Dark Hero,1994,11,21,1,3,9,Cori Edwards,244,53,Cori Edwards,Sean Barker
12637,Yankee Doodle Dandy,1942,18,89,1,8,17,Nellie Cohan,3236,230,Nellie Cohan,George M. Cohan - As a Boy of 13
12638,Troll 2,1990,7,11,1,2,5,Grandpa Seth,189,78,Grandpa Seth,Joshua Waits
12639,Gangster No 1,2000,16,42,1,3,15,Freddie Mays,777,113,Lennie Taylor,Freddie Mays
12640,Love Bite,2012,7,7,1,1,6,Jamie,47,18,Jamie,Juliana
12641,Space Battleship Yamato,2010,14,31,1,3,12,Susumu Kodai,335,48,Susumu Kodai,Juzo Okita
12642,The Saddest Music in the World,2003,9,16,1,2,7,Lady Helen Port-Huntley,81,10,Lady Helen Port-Huntley,Roderick Kent / Gravillo the Great
12643,King's Ransom,2005,17,43,1,2,14,Malcolm King,600,115,Malcolm King,Renee King
12644,The Road to Guantanamo,2006,9,13,1,3,6,Shafiq,129,35,Asif Iqbal,Ruhel
12645,Plan C,2012,16,27,1,1,11,Ronald Plasmeyer,136,18,Ronald Plasmeyer,Gerrit
12646,Spring Breakdown,2009,21,69,1,4,16,Ashley Hartmann,896,70,Ashley Hartmann,Judi Joskow
12647,Autopsy,2008,6,10,1,4,5,Bobby,77,15,Bobby,Emily
12648,Street of Shame,1956,7,12,1,4,5,Yumeko,52,9,Yumeko,Yasumi
12649,Harry Potter and the Order of the Phoenix,2007,52,359,1,5,47,Harry Potter,5998,195,Harry Potter,Ron Weasley
12650,Extinction,2018,10,30,1,6,8,City Street Man,563,78,Lucy,Alice
12651,Get Santa,2014,16,42,1,2,15,Steve,723,152,Tom,Steve
12652,This Beautiful Fantastic,2016,5,8,1,4,4,Bella Brown,147,67,Bella Brown,Billy Tranter
12653,Under the Salt,2008,8,10,2,1,5,Jefe Salazar,43,7,Jefe Salazar,Comandante Trujillo
12654,1911,2011,18,45,1,3,17,Sun Yat-sen,489,65,Sun Yat-sen,Huang Xing / Huang Keqiang
12655,Out of the Furnace,2013,12,35,1,5,10,Harlan DeGroat,705,81,Rodney Baze Jr.,John Petty
12656,Mosquita y Mari,2012,5,4,1,1,3,Mari,25,10,Yolanda,Mari
12657,Proof of Life,2000,20,46,1,2,18,Peter Bowman,496,82,Peter Bowman,Alice Bowman
12658,Mama,2013,10,27,1,4,9,Young Victoria,652,117,Young Victoria,Young Lilly
12659,Listen Up Philip,2014,16,44,1,2,14,Philip Lewis Friedman,1003,161,Philip Lewis Friedman,Ashley Kane
12660,Today's Special,2009,10,9,1,1,7,Samir,72,33,Carrie,Samir
12661,The Kids Are All Right,2010,10,24,1,4,9,Paul,1070,154,Paul,Laser
12662,Dealin' with Idiots,2013,20,39,1,2,16,Max Morris,291,43,Jack Morris,Max Morris
12663,No Man's Land: The Rise of Reeker,2008,5,3,2,0,2,Nick,12,5,Deputy Harris McAllister,Nick
12664,Cargo 200,2007,5,5,1,2,3,Sunka,26,8,"Artem, Professor of Scientific Atheism",Colonel Mikhail
12665,Juan of the Dead,2011,10,14,1,1,9,Juan,249,66,Juan,Camila
12666,Jewel Robbery,1932,7,14,1,5,6,Baroness Teri,135,20,Baroness Teri,Hollander
12667,Bunraku,2010,6,5,1,1,4,Yoshi,27,10,Yoshi,Eddie
12668,The Ghost Writer,2010,23,68,1,2,22,Adam Lang,1059,124,Adam Lang,Ruth Lang
12669,The Safety of Objects,2001,32,216,1,7,28,Jim Train,2375,66,Esther Gold,Jim Train
12670,120,2008,6,9,1,4,5,Dr. Kirkor,47,13,Mustafa,Dr. Kirkor
12671,The Fog of War: Eleven Lessons from the Life of Robert S McNamara,2003,7,13,1,4,5,John F. Kennedy,95,15,John F. Kennedy,Lyndon Johnson
12672,Dr Dolittle 2,2001,19,35,1,2,15,Archie,429,76,Ava,Archie
12673,Without Limits,1998,22,65,1,2,19,Steve Prefontaine,905,117,Lasse Viren,Steve Prefontaine
12674,Trainspotting,1996,12,23,1,2,10,"Mark ""Rent Boy"" Renton",273,31,"Thomas ""Tommy"" MacKenzie","Francis ""Franco"" Begbie"
12675,As Good as It Gets,1997,10,20,1,3,8,Melvin Udall,242,36,Melvin Udall,Verdell
12676,Beer League,2006,16,64,1,5,15,Artie DeVanzo,1123,97,Artie DeVanzo,Manganelli Catcher
12677,The Big Short,2015,36,199,1,2,31,Mark Baum,2698,172,Mark Baum,Jared Vennett
12678,Pursued,1947,3,3,1,3,2,Jeb Rand,10,4,Jeb Rand,Adam Callum
12679,Tenebre,1982,10,13,1,1,8,Peter Neal,106,25,Peter Neal,Christiano Berti
12680,Gorillas in the Mist,1988,13,23,1,2,11,Dian Fossey,231,81,Dr. Louis Leakey,Dian Fossey
12681,For Colored Girls,2010,9,7,3,0,3,Jo / Red,40,12,Jo / Red,Carl
12682,Sons of the Desert,1933,4,4,1,3,3,Mrs. Betty Laurel,48,35,Mrs. Lottie Hardy,Mrs. Betty Laurel
12683,Zatoichi Meets Yojimbo,1970,8,13,1,2,5,Umeno,101,29,Yasuke Eboshiya,Umeno
12684,Moontrap: Target Earth,2017,6,6,1,2,3,Daniel Allen,23,5,Daniel Allen,Scout
12685,Lissi und der wilde Kaiser,2007,3,3,1,3,2,Kaiser Franz,70,52,Kaiser Franz,Lissi/Ignaz/Falthauser
12686,Went the Day Well?,1942,17,68,1,7,13,Mrs. Fraser,520,21,Oliver Wilsford,Joe Garbett
12687,Moglie e marito,2017,7,13,1,5,6,Andrea,149,41,Andrea,Michele
12688,Sweet Virginia,2017,6,5,1,2,3,Sam Rossi,30,8,Sam Rossi,Mitchel Mccabe
12689,Ghosthunters: On Icy Trails,2015,13,23,1,2,9,Hetty Cuminseed / Hedwig Kümmelsaft,172,24,Hetty Cuminseed / Hedwig Kümmelsaft,Lola Thompson / Lola Tomsky
12690,Last Vegas,2013,24,85,1,4,19,Archie Clayton,2540,344,Archie Clayton,Sam Harris
12691,Deliver Us from Eva,2003,17,52,1,4,16,Evangeline 'Eva' Dandrige,1578,487,Evangeline 'Eva' Dandrige,Raymond 'Ray' Adams
12692,Hwayi: A Monster Boy,2013,3,2,1,1,2,Hwayi,22,17,Hwayi,Im Hyung-taek
12693,Rapture-Palooza,2013,14,38,1,4,12,Ben House,522,113,Ben House,Lindsey Lewis
12694,Hope,1970,3,2,1,1,2,Cabbar,17,11,Cabbar,"Hüseyin Hodja, the imam"
12695,Larry Crowne,2011,29,66,1,1,26,Larry Crowne,539,43,Larry Crowne,Lamar
12696,Tower,2016,7,9,1,1,4,Allen Crum,65,17,Allen Crum,Anthony Martinez
12697,Thunderbirds,2004,15,59,1,8,14,Virgil Tracy,849,80,Parker,Alan Tracy
12698,The Tricky Master,1999,7,13,1,4,6,Ferrari,110,19,Master Wong,Leung Foon
12699,Body and Soul,1947,8,26,1,8,7,Shorty Polaski,614,92,Ben Chaplin,Roberts
12700,Interstellar,2014,16,80,1,10,15,Lois Cooper,3132,333,Lois Cooper,CASE
12701,Sugarhouse,2007,3,3,1,3,2,Gary,39,19,Gary,Ray
12702,Friday,1995,19,90,1,8,18,Craig Jones,2233,322,Smokey,Craig Jones
12703,Il Divo,2008,24,59,1,1,21,Giulio Andreotti,575,44,Mino Pecorelli,Giulio Andreotti
12704,Royal Wedding,1951,5,10,1,5,4,Tom Bowen,397,79,Ellen Bowen,Irving Klinger / Edgar Klinger
12705,Beyond the Gates,2005,3,2,1,1,2,Joe Connor,11,7,Joe Connor,Christopher
12706,A Hole in the Head,1959,14,52,1,6,13,Mario Manetta,918,118,Mario Manetta,Tony Manetta
12707,The Heart Is Crazy,1997,4,6,1,4,3,Rahul,359,121,Rahul,Nisha
12708,Killer Movie,2008,20,95,1,7,18,Blanca Champion,1064,61,Blanca Champion,Lee Tyson
12709,Evelyn,2002,29,84,1,3,20,Desmond Doyle,537,40,Desmond Doyle,Evelyn Doyle
12710,Target,1985,11,19,1,2,7,Chris Lloyd / Derek Potter,191,45,Chris Lloyd / Derek Potter,Taber
12711,The People Under the Stairs,1991,7,11,1,3,5,Leroy,104,26,Leroy,Spenser
12712,El Norte,1983,12,16,1,1,10,Rosa,152,55,Rosa,Enrique
12713,Wild Grass,2009,4,4,1,3,3,Marguerite Muir,30,20,Marguerite Muir,Georges Palet
12714,The Constant Nymph,1943,18,96,1,7,17,Lewis Dodd,3263,415,Lewis Dodd,Toni Sanger
12715,Two Rode Together,1961,16,56,1,3,15,Marshal Guthrie McCabe,551,34,Marshal Guthrie McCabe,Mr. Harry J. Wringle
12716,The Element of Crime,1984,4,5,1,4,3,Fisher,242,124,Fisher,Kramer
12717,An Autumn Afternoon,1962,9,19,1,5,7,Michiko Hirayama,133,14,Shuzo Kawai,Michiko Hirayama
12718,Exorcist II: The Heretic,1977,16,51,1,4,12,Father Lancaster Merrin,1203,114,Father Philip Lamont,Regan MacNeil
12719,Behold a Pale Horse,1964,10,21,1,2,8,Carlos,220,41,Carlos,Manuel Artiguez
12720,The Children's Hour,1961,9,25,1,6,8,Mary Tilford,665,123,Martha Dobie,Karen Wright
12721,Cover Up,1974,8,13,1,2,5,Debbie,160,38,Debbie,Jackie
12722,Island of the Burning Damned,1967,11,32,1,6,10,Jeff Callum,310,33,Godfrey Hanson,Frankie Callum
12723,Jade,1995,12,23,1,2,8,David Corelli,227,69,David Corelli,Matt Gavin
12724,Weirdsville,2007,11,26,1,5,8,Omar,184,23,Omar,Jeremy
12725,Loft,2008,19,100,1,13,16,Chris Van Outryve,2279,137,Chris Van Outryve,Luc Seynaeve
12726,Vampires,1998,12,19,1,0,6,Anthony Montoya,151,51,Jack Crow,Jan Valek
12727,Flic Story,1975,14,24,1,2,9,Jean-Baptiste Buisson,229,39,Roger Borniche,Jean-Baptiste Buisson
12728,The Lodger,1944,10,20,1,3,9,Kitty Langley,204,32,Mr. Slade,Inspector John Warwick
12729,Amateur,2018,12,40,1,5,11,Terron Forte,786,115,Terron Forte,Coach Gaines
12730,Nails,2017,8,17,1,4,7,Gemma Milgrom,118,14,Gemma Milgrom,Dana Milgrom
12731,The Happening,2008,19,56,1,3,14,Elliot Moore,744,77,Elliot Moore,Alma Moore
12732,Tetsuo: The Bullet Man,2009,6,6,1,2,4,Tom,61,27,Anthony,Tom
12733,The Last of the Mohicans,1992,17,59,1,5,13,Gen. Webb,574,31,Huron Woman,Magua
12734,Perfect Opposites,2004,12,27,1,3,9,Julia Bishop,165,15,Monty Brandt,Louis Carbonelli
12735,American Pie,1999,15,62,1,6,13,Chuck Sherman,802,51,Steve Stifler,Victoria 'Vicky' Lathum
12736,The Turning Point,1977,18,59,1,3,14,Emma Jacklin,888,93,Emma Jacklin,Michael
12737,The Corporal and Others,1965,3,3,1,3,2,Albert,14,6,Albert,György Fekete / Károly Fekete
12738,Liberal Arts,2012,9,10,1,1,6,Jesse Fisher,51,12,Jesse Fisher,Professor Peter Hoberg
12739,The Lords of Flatbush,1974,16,45,1,3,12,Stanley Rosiello,359,31,Stanley Rosiello,David 'Chico' Tyrell
12740,Good People,2014,15,49,1,4,13,Anna Wright,423,43,Tom Wright,Anna Wright
12741,Down by Love,2016,7,10,1,2,5,Anna Amari,47,13,Anna Amari,Elise Firmino
12742,Hold Your Breath,2012,9,19,1,3,8,Kyle,219,39,Johnny,Kyle
12743,Broken Embraces,2009,9,17,1,4,7,Ernesto Martel,206,48,Ernesto Martel,Mateo Blanco / Harry Caine
12744,Alexandra's Project,2003,6,6,1,1,5,Steve,87,21,Steve,Alexandra
12745,The Ritual,2017,6,13,1,6,5,Phil,643,107,Dom,Luke
12746,In the Name of the King: A Dungeon Siege Tale,2007,7,11,1,3,6,Farmer,115,24,Norick,Farmer
12747,The Hypnotist,2012,13,36,1,4,10,Josef,588,54,Benjamin,Josef
12748,The Devil Is a Woman,1935,6,7,1,2,4,Concha Perez,75,29,Concha Perez,Capt. Don Pasqual 'Pasqualito' Costelar
12749,The Intruders,2015,7,11,1,2,6,Cheri Garrison,116,28,Rachel Winacott,Cheri Garrison
12750,Generational Sins,2017,13,32,1,4,12,Drew Caldwell,463,95,Drew Caldwell,Will Caldwell
12751,The Cement Garden,1993,6,12,1,5,5,Julie,291,69,Julie,Jack
12752,Terror in a Texas Town,1958,7,11,1,3,5,George Hansen,118,22,George Hansen,Ed McNeil
12753,Rush Hour 2,2001,9,21,1,3,8,Chief Insp. Lee,354,90,Chief Insp. Lee,Det. James Carter
12754,The Fog,1980,13,14,1,1,9,Al Williams,89,24,Andy Wayne,Mrs. Kobritz
12755,The Benchwarmers,2006,36,191,1,4,32,Gus,3240,211,Gus,Richie
12756,My Favorite Season,1993,5,9,1,5,4,Antoine,107,33,Antoine,Emilie
12757,Shut In,2016,9,23,1,4,8,Stephen Portman,430,118,Mary Portman,Stephen Portman
12758,Gods and Monsters,1998,16,46,1,3,11,William Whale,448,36,Hanna,William Whale
12759,Q & A,1990,29,142,1,5,26,Roberto 'Bobby Tex' Texador,2247,98,Asst. Dist. Atty. Aloysius 'Al' Francis Reilly,Captain Michael Brennan
12760,Young Ones,2014,8,12,1,2,6,Ernest Holm,125,29,Robbie,Ernest Holm
12761,Seeing Other People,2004,8,14,1,2,6,Ed,277,97,Alice,Ed
12762,The Diving Bell and the Butterfly,2007,11,15,1,1,6,Jean-Dominique Bauby,62,7,Claude,Betty
12763,The Weather Man,2005,13,50,1,8,11,David Spritz,519,39,Noreen,Shelly Spritzel
12764,Grace Unplugged,2013,15,29,1,0,8,Frank 'Mossy' Mostin,272,40,Johnny Trey,Frank 'Mossy' Mostin
12765,The People vs Larry Flynt,1996,28,73,1,2,26,Larry Flynt,1369,345,Althea Leasure Flynt,Larry Flynt
12766,The Losers,2010,16,47,1,5,13,Linwood 'Pooch' Porteous,694,71,Linwood 'Pooch' Porteous,Franklin Clay
12767,The Last Exorcism Part II,2013,19,60,1,2,17,Nell Sweetzer,712,54,Nell Sweetzer,Chris
12768,Kill Theory,2009,7,20,1,7,6,Freddy,341,29,Brent,Carlos
12769,A Star Is Born,2018,24,59,1,1,20,Ally Campana,720,64,Ally Campana,Music Awards Presenter
12770,Punisher: War Zone,2008,16,41,1,2,12,Billy Russoti / Jigsaw,385,80,Frank Castle / The Punisher,Billy Russoti / Jigsaw
12771,Ginger Snaps Back: The Beginning,2004,12,34,1,6,10,Wallace Rowlands,275,29,Brigitte,Ginger
12772,Waitress,2007,16,54,1,3,15,Jenna Hunterson,827,110,Jenna Hunterson,Earl Hunterson
12773,Ten Little Indians,1987,8,20,1,5,7,Thomas Rogers - Servant,162,20,Thomas Rogers - Servant,Miss Emily Caroline Brent
12774,Barabbas,1961,3,2,1,1,2,Barabbas,11,8,Rachel,Barabbas
12775,My Last Day Without You,2011,3,2,1,1,2,Leticia,7,4,Niklas,Leticia
12776,Letters to God,2010,21,62,1,2,18,Tyler Doherty,691,84,Tyler Doherty,Ben Doherty
12777,Keoma,1976,6,8,1,4,4,Keoma Shannon,53,17,Caldwell,Keoma Shannon
12778,Any Number Can Win,1963,4,3,1,2,2,Francis Verlot,15,9,Charles,Francis Verlot
12779,Jimmy's Hall,2014,21,96,1,7,16,Tommy,1250,84,Father Seamus,Father Sheridan
12780,The Dangerous Lives of Altar Boys,2002,12,33,1,5,11,Tim Sullivan,295,29,Margie Flynn,Tim Sullivan
12781,Y Tu Mamá También,2001,12,36,1,6,9,Tenoch Iturbide,633,120,Tenoch Iturbide,Julio Zapata
12782,The Prophet,2014,11,26,1,4,10,Mustafa,456,64,Mustafa,Man in Turban
12783,The One and Only,1999,7,15,1,6,6,Lizzie,124,17,Lizzie,Niller
12784,45,2006,6,12,1,6,5,Big Al,203,45,Big Al,Kat
12785,One Song a Day Takes Mischief Away,1970,6,9,1,4,5,Teta Mina,121,37,Gospon Fulir,Perica Safranek
12786,Feral,2017,6,13,1,6,5,Alice,115,31,Alice,Jesse
12787,Nymphomaniac: Vol II,2013,9,14,1,1,8,Joe,215,70,Joe,Seligman
12788,The Tailor of Panama,2001,20,49,1,2,17,"Harold "" Harry "" Pendel",883,112,"Harold "" Harry "" Pendel","Andrew "" Andy "" Osnard"
12789,Scoop,2006,8,17,1,4,7,Peter Lyman,338,92,Sondra Pransky,Peter Lyman
12790,The Motorcycle Diaries,2004,10,11,1,1,7,Mother Sister Alberto,55,9,Mother Sister Alberto,Dr. Hugo Pesce
12791,Mercury Rising,1998,24,98,1,4,21,Simon Lynch,1118,95,Simon Lynch,Art Jeffries
12792,Since You Went Away,1944,15,64,1,8,14,Jane Deborah Hilton,2945,299,Lieutenant Tony Willett,Jane Deborah Hilton
12793,Double Team,1997,11,16,1,1,9,Kathryn Quinn,146,29,Kathryn Quinn,Jack Quinn
12794,"20,000 Days on Earth",2014,7,12,1,2,6,Nick Cave,358,138,Warren Ellis,Nick Cave
12795,The Sorrow and the Pity,1969,7,8,1,1,5,Philippe Pétain,69,22,Himself - with Laval,Philippe Pétain
12796,Mercury Plains,2016,8,14,1,3,6,Mitch Davis,154,30,Paul,Benito
12797,Brigsby Bear,2017,7,6,1,1,6,James Pope,77,30,James Pope,Ted Mitchum
12798,The Greatest Story Ever Told,1965,20,47,1,1,18,Jesus,288,18,Jesus,Old Aram
12799,Child of God,2013,7,6,1,1,4,Lester Ballard,64,22,Lester Ballard,Boy at the Cabin #1
12800,Aamir,2008,4,6,1,4,3,Jameel,23,5,Jameel,Falak
12801,The Tournament,2009,10,18,1,2,7,Joshua Harlow,188,47,Tech Rob,Lai Lai Zhen
12802,Spectral,2016,17,43,1,3,13,Capt. Sessions,414,38,Capt. Sessions,Clyne
12803,Ready to Rumble,2000,31,75,1,1,25,Jimmy King,655,58,Jimmy King,Gordie Boggs
12804,Satya,1998,9,31,1,9,8,Bhiku Mhatre,879,178,Bhiku Mhatre,Bhau Thakurdas Jhawle
12805,Center Stage,2000,20,99,1,8,18,Cooper,1422,53,Jody Sawyer,Maureen Cummings
12806,Hellboy II: The Golden Army,2008,16,58,1,5,13,Johann,785,104,Liz Sherman,Abe Sapien
12807,Truman,2015,8,16,1,4,7,Julián,213,28,Tomás,Truman
12808,Metal: A Headbanger's Journey,2005,5,6,1,2,4,Dee Snider,25,5,Dee Snider,Sam Guitor
12809,Not Suitable for Children,2012,12,25,1,2,11,Jonah,490,93,Jonah,Stevie
12810,Last Holiday,2006,16,29,1,2,13,Matthew Kragen,268,71,Matthew Kragen,Georgia Byrd
12811,Dasvidaniya,2008,5,6,1,2,4,Amar Kaul,125,60,Rajiv Jhulka,Amar Kaul
12812,Phas Gaye Re Obama,2010,11,12,1,1,6,Ali Bhai,86,19,Ali Bhai,Anandprakash Rameshprakash 'Anni' Rastogi
12813,Pocahontas,1995,12,25,1,2,9,John Smith,280,50,John Smith,Thomas
12814,Smiles of a Summer Night,1955,11,24,1,2,10,Fredrik Egerman,199,26,Count Carl Magnus Malcolm,Fredrik Egerman
12815,Christopher Robin,2018,22,110,1,7,20,Christopher Robin,5206,733,Christopher Robin,Winnie the Pooh / Tigger
12816,In the Courtyard,2014,5,7,1,3,4,Mathilde,73,26,Antoine Le Garrec,Serge
12817,Moms' Night Out,2014,17,47,1,2,16,Allyson,605,73,Allyson,Kevin
12818,Tezaab,1988,11,32,1,5,10,"Jyoti Deshmukh, Munna's younger sister",1110,293,Mohini,"Jyoti Deshmukh, Munna's younger sister"
12819,Aadhavan,2009,3,2,1,1,2,Aadhavan,14,11,Aadhavan,Murugan
12820,Children of the Corn: Genesis,2011,6,9,1,2,5,Allie,148,94,Allie,Tim
12821,The Ogre,1996,9,11,1,1,8,Abel Tiffauges,60,13,Abel Tiffauges,Count von Kaltenborn
12822,Havenhurst,2016,9,21,1,4,7,Danielle,168,30,Sarah,Tammy
12823,Wide Awake,1998,15,24,1,1,10,Joshua Beal,143,18,Dave O'Hara,Robert Brickman
12824,Master and Commander: The Far Side of the World,2003,17,89,1,12,15,1st Lt. Tom Pullings,903,53,Captain Jack Aubrey,1st Lt. Tom Pullings
12825,Better Than Sex,2000,3,2,1,1,2,Sam,15,12,Sam,Josh
12826,Happy Family,2010,7,17,1,6,6,Nonna Anna,178,25,Vincenzo,Nonna Anna
12827,I'm in Love with a Church Girl,2013,26,57,1,2,25,Miles Montego,821,183,Vanessa Leon,Miles Montego
12828,Quiet City,2007,5,5,1,1,4,Charlie,32,11,Charlie,Jamie
12829,Hitchcock,2012,23,57,1,1,21,Alfred Hitchcock,488,40,Alfred Hitchcock,Alma Reville
12830,The Fields,2011,11,12,2,0,5,Steven,111,27,Steven,Barry
12831,Psyhi vathia,2009,3,2,1,1,2,Vlasis / Comrade Flogas,14,11,Vlasis / Comrade Flogas,Anestis
12832,The Big Red One,1980,11,27,1,5,10,Pvt. Zab - 1st Squad,616,116,Pvt. Zab - 1st Squad,The Sergeant
12833,Primrose Path,1940,8,21,1,6,7,Ed Wallace,309,71,Ellie May Adams,Ed Wallace
12834,Unfriended: Dark Web,2018,11,53,1,11,10,Matias O'Brien,2639,205,Charon IV,Charon
12835,Back to Bataan,1945,8,14,1,2,6,Sgt. Bernessa,82,14,Maximo Cuenca,Bertha Barnes
12836,Garage Olimpo,1999,3,2,1,1,2,Maria,9,5,Maria,Felix
12837,Cowgirls 'n Angels,2012,17,35,1,2,11,Terence Parker,337,51,Terence Parker,Rebecca
12838,Encounters at the End of the World,2007,3,2,1,1,2,Ernest Shackleton,16,12,Scott Rowland,Ernest Shackleton
12839,Open Windows,2014,8,26,1,8,7,Nick Chambers,6911,947,Nick Chambers,Chord
12840,Linewatch,2008,8,11,1,1,5,Michael Dixon,55,10,Stokes,Cook
12841,Toni Erdmann,2016,16,42,1,1,11,Ines Conradi,273,17,Sekretärin von Iliescu,Dascalu
12842,The Osterman Weekend,1983,13,20,1,1,10,Lawrence Fassett,90,13,John Tanner,Lawrence Fassett
12843,Donnie Brasco,1997,12,19,1,1,11,Donnie Brasco / Joseph D. 'Joe' Pistone,336,53,Donnie Brasco / Joseph D. 'Joe' Pistone,Annette
12844,Hannibal,2001,23,84,1,3,22,Clarice M. Starling,1701,282,Dr. Hannibal Lecter,Clarice M. Starling
12845,Mulholland Dr,2001,23,50,1,0,13,Betty Elms / Diane Selwyn,511,49,Betty Elms / Diane Selwyn,Louise Bonner
12846,The Outlaw,1943,5,9,1,5,4,Pat Garrett,310,104,Doc Holliday,Billy the Kid
12847,Sicario,2015,13,24,1,1,10,Kate Macer,155,25,Kate Macer,Manuel Diaz
12848,Super Troopers,2001,14,58,1,9,12,Farva,1081,80,Mac,Foster
12849,30 Minutes or Less,2011,10,19,1,3,7,Dwayne,895,174,Dwayne,Travis
12850,Twixt,2011,4,3,1,2,2,Hall Baltimore,21,9,Sam,Denise
12851,Lawless,2012,21,82,1,5,17,Young Forrest,2685,387,Young Forrest,Howard Bondurant
12852,The Possession,2012,15,39,1,3,12,Stephanie,544,66,Clyde,Hannah
12853,Fear Me Not,2008,6,7,1,3,3,Tobias,31,7,Mikael,Frederik
12854,Dangerous Minds,1995,13,34,1,3,11,Louanne Johnson,421,57,Louanne Johnson,Emilio Ramirez
12855,Big Girls Don't Cry,2002,11,18,1,1,7,Yvonne,110,16,Yvonne,Jochen
12856,X-Men Origins: Wolverine,2009,23,73,1,2,18,Stryker,986,50,Victor Creed / Sabretooth,Stryker
12857,Gone,2012,16,35,1,1,13,Jill Conway,547,123,Molly Conway,Jill Conway
12858,The Hottest State,2006,16,48,1,2,15,William Harding,1259,461,William Harding,Sarah
12859,The Dark Horse,2014,12,29,1,4,10,Murray,178,17,Murray,Rusty
12860,Fallen Angel,1945,7,19,1,7,6,Mark Judd,352,49,Mark Judd,Stella
12861,Faster,2010,10,14,1,1,6,Cicero,90,12,Cop,Cicero
12862,Pushover,1954,6,11,1,5,5,Paul Sheridan,257,47,Paddy Dolan,Paul Sheridan
12863,Under Fire,1983,15,42,1,2,13,Rafael,443,57,Rafael,Russell Price
12864,Mr Right,2015,13,38,1,5,9,Martha McKay,294,22,Martha McKay,Shotgun Steve
12865,A Horrible Way to Die,2010,7,14,1,5,6,Sarah,606,155,Sarah,Kevin
12866,Road to Singapore,1940,4,5,1,4,3,Joshua 'Josh' Mallon V,160,83,Joshua 'Josh' Mallon V,Gloria Wycott
12867,Troubled Water,2008,6,11,1,5,5,Jon M,66,12,Anna,Jens
12868,American Heart,1992,11,26,1,6,8,Young Jack,175,16,Molly,Roy
12869,La Collectionneuse,1967,3,3,1,3,2,Daniel,31,23,Daniel,Haydée
12870,Tjuvheder,2015,12,20,1,1,8,Minna Sundqvist,167,24,Minna Sundqvist,Boris
12871,The Trip to Bountiful,1985,6,8,1,3,4,Ludie Watts,68,18,Ludie Watts,Mrs. Carrie Watts
12872,The House of Fear,1945,9,34,1,9,8,John Simpson,1411,238,Sherlock Holmes,Dr. John Watson
12873,"If It Don't Fit, Use a Bigger Hammer",2002,10,16,1,2,6,Mama Wiesenkamp,141,24,Mama Wiesenkamp,Werner Wiesenkamp
12874,Cape Fear,1962,14,33,1,3,11,Sam Bowden,516,70,Sam Bowden,Max Cady
12875,Kung Fu Jungle,2014,13,29,1,2,10,Hahou Mo,251,28,Hahou Mo,Fung Yu-Sau
12876,The Magic Flute,2006,3,3,1,3,2,Tamino,23,10,Papageno,Sarastro
12877,The Killers,1946,8,19,1,5,7,Kitty Collins,276,70,Kitty Collins,Jim Reardon
12878,Before Night Falls,2000,12,13,3,0,4,Jose Lezama Lima,62,9,Jose Lezama Lima,Virgilio Piñera
12879,Yellowbird,2014,9,16,1,2,7,Karl,111,23,Karl,Darius
12880,Matilda,1996,21,60,1,2,18,Matilda - Newborn,1198,136,Matilda - Newborn,Agatha Trunchbull
12881,Roger & Me,1989,16,19,1,1,12,Michael Moore,197,84,Michael Moore,Roger B. Smith
12882,Carnal Knowledge,1971,5,7,1,3,4,Jonathan,40,13,Cindy,Bobbie
12883,Despair,1978,10,15,1,1,7,Hermann Hermann,182,72,Lydia Hermann,Hermann Hermann
12884,Mandragora,1997,3,3,1,3,2,David,18,10,David,Krysa
12885,Tex,1982,12,37,1,6,10,Tex McCormick,466,70,Tex McCormick,Johnny Collins
12886,Cub,2014,6,4,2,1,3,Sam,51,34,Kai,Sam
12887,Scandal,1950,5,5,1,2,3,Miyako Saijo,25,10,Ichirô Aoye,Miyako Saijo
12888,OtherLife,2017,12,32,1,4,10,Jared Amari,603,83,Ren Amari,Sam
12889,Chico & Rita,2010,5,4,1,0,2,Chico,27,17,Rita,Chico
12890,Keep an Eye Out,2018,4,3,1,2,2,"Louis Fugain, le suspect",13,7,"Louis Fugain, le suspect",Cadavre Chevalet
12891,The Libertine,2004,12,25,1,2,8,Molly Luscombe,191,21,Molly Luscombe,Downs
12892,Hold That Ghost,1941,10,26,1,4,9,Chuck Murray,309,54,Chuck Murray,Camille Brewster
12893,Two-Faced Woman,1941,7,15,1,5,6,Karin Borg Blake,646,189,Karin Borg Blake,Lawrence 'Larry' Blake
